"null"	"Datum"	"Name"	"Ticker"	"Letzter"	"Preis"	"Menge"	"Pos. Veränd."	"Richtung"	"Typ"	"Stop"	"Limit"	"Status"	"Gewinn"	"Gewinn pro Einheit"	"Trail. Stop"	"% Gap"	"Bid"	"Spread"	"Ask"	"Gültigkeit"	"Kommentar"	"Dauer"	"Typ"	"Sektor"	"Börsenplatz"	"Währung"	
""	"10 Dez. 2024, 20:55:31"	"NVIDIA"	"NVDA"	""	"135,00$"	"40"	"0 => 40"	"Kauf"	"Limit"	""	"135,00$"	"Ausgeführt"	"-"	"-"	""	""	"200,28"	"0,02%"	"200,33"	"Kein Limit"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"9 Dez. 2024, 15:38:27"	"T-MOBILE US"	"TMUS"	""	"238,60$"	"30"	"0 => 30"	"Kauf"	"Limit"	""	"238,60$"	"Ausgeführt"	"-"	"-"	""	""	"179,00"	"0,56%"	"180,00"	"Kein Limit"	""	""	"AKT"	"Telekommunikation"	"NASDAQ ETH"	"USD"	
""	"4 Dez. 2024, 15:57:46"	"AMAZON"	"AMZN"	""	"218,61$"	"-20"	"20 => 0"	"Verkauf"	"Limit"	""	"218,61$"	"Ausgeführt"	"+397,40$"	"+10,00%"	""	""	"234,51"	"0,23%"	"235,04"	"Kein Limit"	""	"1,12B"	"AKT"	"Gebrauchsgüter"	"NASDAQ ETH"	"USD"	
""	"29 Nov. 2024, 15:35:02"	"PALO ALTO NETWORKS"	"GOOGL"	""	"167,17$"	"-25"	"25 => 0"	"Verkauf"	"Stop"	"167,19$"	""	"Ausgeführt"	"-109,75$"	"-2,56%"	""	""	"344,72"	"0,11%"	"345,10"	"Kein Limit"	""	"691M"	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"29 Nov. 2024, 15:32:11"	"ALPHABET CLASS C"	"GOOG"	""	"169,30$"	"-25"	"25 => 0"	"Verkauf"	"Stop"	"169,30$"	""	"Ausgeführt"	"-80,25$"	"-1,86%"	""	""	"344,45"	"0,12%"	"344,88"	"Kein Limit"	""	"691M"	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"29 Nov. 2024, 14:13:48"	"Spot  Gold"	"XAUUSD"	""	"2.659,99$"	"10"	"0 => 10"	"Kauf"	"Limit"	""	"2.660,00$"	"Ausgeführt"	"-"	"-"	""	""	"3.998,39"	"0,23"	"3.998,62"	"Kein Limit"	""	""	"FX"	""	"Gold & Silber - IB"	"USD"	
""	"26 Nov. 2024, 21:55:02"	"MICROSOFT"	"MSFT"	""	"428,19$"	"15"	"-15 => 0"	"Kauf"	"Stop"	"427,91$"	""	"Ausgeführt"	"-3,07$"	"-0,05%"	""	""	"366,26"	"0,07%"	"366,52"	"Kein Limit"	""	"210.000"	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"26 Nov. 2024, 21:51:32"	"MICROSOFT"	"MSFT"	""	"427,99$"	"-15"	"0 => -15"	"Verkauf"	"At Market"	""	""	"Ausgeführt"	"-"	"-"	""	""	"366,26"	"0,07%"	"366,52"	"Tagesende"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"25 Nov. 2024, 04:26:48"	"Spot  Gold"	"XAUUSD"	""	"2.682,65$"	"-10"	"10 => 0"	"Verkauf"	"Stop"	"2.683,00$"	""	"Ausgeführt"	"+1.030,70$"	"+103,07"	""	""	"3.998,39"	"0,23"	"3.998,62"	"Kein Limit"	""	"977M"	"FX"	""	"Gold & Silber - IB"	"USD"	
""	"21 Nov. 2024, 16:29:34"	"AMAZON"	"AMZN"	""	"198,74$"	"20"	"0 => 20"	"Kauf"	"Limit"	""	"198,74$"	"Ausgeführt"	"-"	"-"	""	""	"234,51"	"0,23%"	"235,04"	"Kein Limit"	""	""	"AKT"	"Gebrauchsgüter"	"NASDAQ ETH"	"USD"	
""	"21 Nov. 2024, 16:02:44"	"NVIDIA"	"NVDA"	""	"144,15$"	"-30"	"30 => 0"	"Verkauf"	"Stop"	"144,00$"	""	"Ausgeführt"	"+78,00$"	"+1,84%"	""	""	"200,28"	"0,02%"	"200,32"	"Kein Limit"	""	"63,7M"	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"21 Nov. 2024, 15:39:41"	"BROADCOM"	"AVGO"	""	"163,07$"	"-40"	"40 => 0"	"Verkauf"	"Stop"	"163,00$"	""	"Ausgeführt"	"+79,61$"	"+1,24%"	""	""	"387,25"	"0,09%"	"387,59"	"Kein Limit"	""	"69,7M"	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"21 Nov. 2024, 15:33:40"	"ALPHABET CLASS C"	"GOOG"	""	"172,51$"	"25"	"0 => 25"	"Kauf"	"Limit"	""	"172,51$"	"Ausgeführt"	"-"	"-"	""	""	"344,45"	"0,12%"	"344,88"	"Kein Limit"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"21 Nov. 2024, 15:32:20"	"ALPHABET CLASS A"	"GOOGL"	""	"171,56$"	"25"	"0 => 25"	"Kauf"	"Limit"	""	"171,56$"	"Ausgeführt"	"-"	"-"	""	""	"344,72"	"0,11%"	"345,10"	"Kein Limit"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"20 Nov. 2024, 22:20:24"	"PALO ALTO NETWORKS"	"NVDA"	""	"141,55$"	"30"	"0 => 30"	"Kauf"	"Limit"	""	"141,55$"	"Ausgeführt"	"-"	"-"	""	""	"200,28"	"0,02%"	"200,32"	"Kein Limit"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"20 Nov. 2024, 20:17:50"	"BROADCOM"	"AVGO"	""	"161,08$"	"40"	"0 => 40"	"Kauf"	"Limit"	""	"161,08$"	"Ausgeführt"	"-"	"-"	""	""	"387,25"	"0,09%"	"387,59"	"Kein Limit"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"20 Nov. 2024, 19:11:14"	"TESLA"	"TSLA"	""	"339,44$"	"40"	"-40 => 0"	"Kauf"	"Stop"	"339,43$"	""	"Ausgeführt"	"-104,58$"	"-0,78%"	""	""	"376,70"	"0,04%"	"376,85"	"Kein Limit"	""	"3,36M"	"AKT"	"Gebrauchsgüter"	"NASDAQ ETH"	"USD"	
""	"20 Nov. 2024, 18:15:12"	"TESLA"	"TSLA"	""	"336,82$"	"-40"	"0 => -40"	"Verkauf"	"At Market"	""	""	"Ausgeführt"	"-"	"-"	""	""	"376,70"	"0,04%"	"376,85"	"Tagesende"	""	""	"AKT"	"Gebrauchsgüter"	"NASDAQ ETH"	"USD"	
""	"20 Nov. 2024, 15:32:12"	"AMAZON"	"AMZN"	""	"201,96$"	"-15"	"15 => 0"	"Verkauf"	"Stop"	"202,00$"	""	"Ausgeführt"	"+45,90$"	"+1,54%"	""	""	"234,51"	"0,23%"	"235,04"	"Kein Limit"	""	"86,5M"	"AKT"	"Gebrauchsgüter"	"NASDAQ ETH"	"USD"	
""	"20 Nov. 2024, 15:32:02"	"TESLA"	"PANW"	""	"346,03$"	"30"	"-30 => 0"	"Kauf"	"Stop"	"346,00$"	""	"Ausgeführt"	"+8,10$"	"+0,08%"	""	""	"376,70"	"0,04%"	"376,85"	"Kein Limit"	""	"62,9M"	"AKT"	"Gebrauchsgüter"	"NASDAQ ETH"	"USD"	
""	"19 Nov. 2024, 22:03:43"	"TESLA"	"TSLA"	""	"346,30$"	"-30"	"0 => -30"	"Verkauf"	"Limit"	""	"346,30$"	"Ausgeführt"	"-"	"-"	""	""	"376,70"	"0,04%"	"376,85"	"Kein Limit"	""	""	"AKT"	"Gebrauchsgüter"	"NASDAQ ETH"	"USD"	
""	"19 Nov. 2024, 21:50:32"	"TESLA"	"TSLA"	""	"346,23$"	"30"	"-30 => 0"	"Kauf"	"Stop"	"346,22$"	""	"Ausgeführt"	"-34,80$"	"-0,34%"	""	""	"376,70"	"0,04%"	"376,85"	"Kein Limit"	""	"194.000"	"AKT"	"Gebrauchsgüter"	"NASDAQ ETH"	"USD"	
""	"19 Nov. 2024, 21:47:18"	"TESLA"	"TSLA"	""	"345,07$"	"-30"	"0 => -30"	"Verkauf"	"Limit"	""	"345,07$"	"Ausgeführt"	"-"	"-"	""	""	"376,70"	"0,04%"	"376,85"	"Kein Limit"	""	""	"AKT"	"Gebrauchsgüter"	"NASDAQ ETH"	"USD"	
""	"19 Nov. 2024, 16:02:37"	"BROADCOM"	"AVGO"	""	"164,33$"	"-30"	"30 => 0"	"Verkauf"	"Stop"	"164,32$"	""	"Ausgeführt"	"-110,10$"	"-2,18%"	""	""	"387,25"	"0,09%"	"387,59"	"Kein Limit"	""	"348M"	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"19 Nov. 2024, 15:31:59"	"LOWE S COMPANIES"	"LOW"	""	"259,44$"	"-10"	"10 => 0"	"Verkauf"	"Stop"	"260,00$"	""	"Ausgeführt"	"-145,60$"	"-5,31%"	""	""	"219,51"	"0,88%"	"221,45"	"Kein Limit"	""	"604M"	"AKT"	"Gebrauchsgüter"	"NYSE ETH"	"USD"	
""	"19 Nov. 2024, 15:30:01"	"PALO ALTO NETWORKS"	"AMZN"	""	"198,90$"	"15"	"0 => 15"	"Kauf"	"Limit"	""	"198,90$"	"Ausgeführt"	"-"	"-"	""	""	"234,51"	"0,23%"	"235,04"	"Kein Limit"	""	""	"AKT"	"Gebrauchsgüter"	"NASDAQ ETH"	"USD"	
""	"15 Nov. 2024, 16:02:43"	"T-MOBILE US"	"TMUS"	""	"235,92$"	"-30"	"30 => 0"	"Verkauf"	"Stop"	"235,94$"	""	"Ausgeführt"	"+297,60$"	"+4,39%"	""	""	"179,00"	"0,56%"	"180,00"	"Kein Limit"	""	"1,46B"	"AKT"	"Telekommunikation"	"NASDAQ ETH"	"USD"	
""	"15 Nov. 2024, 15:35:04"	"NVIDIA"	"NVDA"	""	"143,46$"	"-30"	"30 => 0"	"Verkauf"	"Stop"	"143,54$"	""	"Ausgeführt"	"-76,14$"	"-1,74%"	""	""	"200,28"	"0,02%"	"200,32"	"Kein Limit"	""	"345M"	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"15 Nov. 2024, 15:19:12"	"BROADCOM"	"AVGO"	""	"168,00$"	"30"	"0 => 30"	"Kauf"	"Limit"	""	"168,00$"	"Ausgeführt"	"-"	"-"	""	""	"387,25"	"0,09%"	"387,59"	"Kein Limit"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"13 Nov. 2024, 21:02:25"	"Spot  Gold"	"XAUUSD"	""	"2.579,58$"	"10"	"0 => 10"	"Kauf"	"Limit"	""	"2.579,60$"	"Ausgeführt"	"-"	"-"	""	""	"3.998,53"	"0,22"	"3.998,75"	"Kein Limit"	""	""	"FX"	""	"Gold & Silber - IB"	"USD"	
""	"12 Nov. 2024, 19:17:24"	"LILIUM N V LILMF"	"LILMF"	""	"0,1901$"	"-10.000"	"10.000 => 0"	"Verkauf"	"Stop"	"0,1980$"	""	"Ausgeführt"	"-349,00$"	"-15,51%"	""	""	""	""	""	"Kein Limit"	""	"3,8M"	"AKT"	"Industrieunternehmen"	"NASDAQ OTC"	"USD"	
""	"12 Nov. 2024, 18:14:08"	"LILIUM N V LILMF"	"LILMF"	""	"0,2250$"	"10.000"	"0 => 10.000"	"Kauf"	"Limit"	""	"0,2250$"	"Ausgeführt"	"-"	"-"	""	""	""	""	""	"Kein Limit"	""	""	"AKT"	"Industrieunternehmen"	"NASDAQ OTC"	"USD"	
""	"12 Nov. 2024, 15:49:57"	"LOWE S COMPANIES"	"PANW"	""	"274,00$"	"10"	"0 => 10"	"Kauf"	"Limit"	""	"274,00$"	"Ausgeführt"	"-"	"-"	""	""	"219,51"	"0,88%"	"221,45"	"Kein Limit"	""	""	"AKT"	"Gebrauchsgüter"	"NYSE ETH"	"USD"	
""	"11 Nov. 2024, 17:10:35"	"MICROSOFT"	"MSFT"	""	"418,07$"	"-30"	"30 => 0"	"Verkauf"	"Stop"	"418,08$"	""	"Ausgeführt"	"+362,14$"	"+2,97%"	""	""	"366,26"	"0,07%"	"366,52"	"Kein Limit"	""	"610M"	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"11 Nov. 2024, 15:43:49"	"NVIDIA"	"NVDA"	""	"146,00$"	"30"	"0 => 30"	"Kauf"	"Limit"	""	"146,00$"	"Ausgeführt"	"-"	"-"	""	""	"200,28"	"0,02%"	"200,32"	"Kein Limit"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"4 Nov. 2024, 15:37:54"	"MICROSOFT"	"MSFT"	""	"406,00$"	"30"	"0 => 30"	"Kauf"	"Limit"	""	"406,00$"	"Ausgeführt"	"-"	"-"	""	""	"366,26"	"0,07%"	"366,52"	"Kein Limit"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"31 Okt. 2024, 14:30:13"	"MICROSOFT"	"MSFT"	""	"413,92$"	"-15"	"15 => 0"	"Verkauf"	"Stop"	"421,55$"	""	"Ausgeführt"	"-31,50$"	"-0,50%"	""	""	"366,26"	"0,07%"	"366,52"	"Kein Limit"	""	"2,31B"	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"29 Okt. 2024, 19:44:36"	"T-MOBILE US"	"TMUS"	""	"226,00$"	"30"	"0 => 30"	"Kauf"	"Limit"	""	"226,00$"	"Ausgeführt"	"-"	"-"	""	""	"179,00"	"0,56%"	"180,00"	"Kein Limit"	""	""	"AKT"	"Telekommunikation"	"NASDAQ ETH"	"USD"	
""	"22 Okt. 2024, 15:30:00"	"TESLA"	"TSLA"	""	"217,06$"	"-30"	"30 => 0"	"Verkauf"	"Stop"	"217,14$"	""	"Ausgeführt"	"-1,14$"	"-0,02%"	""	""	"376,70"	"0,04%"	"376,85"	"Kein Limit"	""	"86,3M"	"AKT"	"Gebrauchsgüter"	"NASDAQ ETH"	"USD"	
""	"21 Okt. 2024, 15:31:15"	"TESLA"	"TSLA"	""	"217,10$"	"30"	"0 => 30"	"Kauf"	"Limit"	""	"217,10$"	"Ausgeführt"	"-"	"-"	""	""	"376,70"	"0,04%"	"376,85"	"Kein Limit"	""	""	"AKT"	"Gebrauchsgüter"	"NASDAQ ETH"	"USD"	
""	"7 Okt. 2024, 15:54:26"	"ZOOM COMMUNICATIONS"	"ZM"	""	"67,91$"	"-50"	"50 => 0"	"Verkauf"	"Stop"	"67,92$"	""	"Ausgeführt"	"+9,25$"	"+0,27%"	""	""	"84,88"	"1,24%"	"85,93"	"Kein Limit"	""	"259M"	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"4 Okt. 2024, 22:04:40"	"MICROSOFT"	"MSFT"	""	"416,02$"	"15"	"0 => 15"	"Kauf"	"Limit"	""	"416,02$"	"Ausgeführt"	"-"	"-"	""	""	"366,26"	"0,07%"	"366,52"	"Kein Limit"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"4 Okt. 2024, 21:55:15"	"BROADCOM"	"AVGO"	""	"176,86$"	"70"	"-70 => 0"	"Kauf"	"Stop"	"176,84$"	""	"Ausgeführt"	"-65,70$"	"-0,53%"	""	""	"387,25"	"0,09%"	"387,59"	"Kein Limit"	""	"2,98M"	"AKT"	"USD"	"NASDAQ ETH"	"USD"	
""	"4 Okt. 2024, 21:05:32"	"BROADCOM"	"AVGO"	""	"175,92$"	"-70"	"0 => -70"	"Verkauf"	"Limit"	""	"175,92$"	"Ausgeführt"	"-"	"-"	""	""	"387,25"	"0,09%"	"387,59"	"Kein Limit"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"4 Okt. 2024, 19:05:35"	"MICROSOFT"	"MSFT"	""	"417,74$"	"-10"	"10 => 0"	"Verkauf"	"Stop"	"417,78$"	""	"Ausgeführt"	"+0,90$"	"+0,02%"	""	""	"366,26"	"0,07%"	"366,50"	"Kein Limit"	""	"11,4M"	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"4 Okt. 2024, 17:48:25"	"Spot EUR/USD"	"EURUSD"	""	"1,09560$"	"-4.357"	""	"Verkauf"	"Währungskonvertierung"	""	""	"Ausgeführt"	"-"	"-"	""	""	"1,13580"	"0,1Pips"	"1,13581"	"Tagesende"	""	""	"FX"	""	"Forex - IB"	"USD"	
""	"4 Okt. 2024, 16:11:25"	"PALO ALTO NETWORKS"	"AVGO"	""	"173,27$"	"50"	"-50 => 0"	"Kauf"	"Stop"	"173,20$"	""	"Ausgeführt"	"+22,25$"	"+0,26%"	""	""	"387,25"	"0,09%"	"387,59"	"Kein Limit"	""	"692.000"	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"4 Okt. 2024, 15:59:53"	"BROADCOM"	"AVGO"	""	"173,72$"	"-50"	"0 => -50"	"Verkauf"	"At Market"	""	""	"Ausgeführt"	"-"	"-"	""	""	"387,25"	"0,09%"	"387,59"	"Tagesende"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"4 Okt. 2024, 15:56:54"	"BROADCOM"	"AVGO"	""	"174,31$"	"-70"	"70 => 0"	"Verkauf"	"Stop"	"174,57$"	""	"Ausgeführt"	"+16,80$"	"+0,14%"	""	""	"387,25"	"0,09%"	"387,59"	"Kein Limit"	""	"605M"	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"4 Okt. 2024, 15:56:45"	"ZOOM COMMUNICATIONS"	"ZM"	""	"67,72$"	"50"	"0 => 50"	"Kauf"	"Limit"	""	"67,72$"	"Ausgeführt"	"-"	"-"	""	""	"84,88"	"1,24%"	"85,93"	"Kein Limit"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"4 Okt. 2024, 15:54:54"	"MICROSOFT"	"MSFT"	""	"417,65$"	"10"	"0 => 10"	"Kauf"	"Limit"	""	"417,65$"	"Ausgeführt"	"-"	"-"	""	""	"366,26"	"0,07%"	"366,50"	"Kein Limit"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"30 Sept. 2024, 12:39:24"	"Spot  Gold"	"XAUUSD"	""	"2.639,30$"	"-3"	"3 => 0"	"Verkauf"	"Stop"	"2.639,64$"	""	"Ausgeführt"	"+31,11$"	"+10,37"	""	""	"3.998,58"	"0,19"	"3.998,77"	"Kein Limit"	""	"515M"	"FX"	""	"Gold & Silber - IB"	"USD"	
""	"27 Sept. 2024, 20:30:21"	"PAYPAL"	"PYPL"	""	"77,91$"	"-50"	"50 => 0"	"Verkauf"	"Stop"	"77,92$"	""	"Ausgeführt"	"+16,75$"	"+0,43%"	""	""	"42,39"	"0,47%"	"42,59"	"Kein Limit"	""	"169M"	"AKT"	"Industrieunternehmen"	"NASDAQ ETH"	"USD"	
""	"27 Sept. 2024, 15:57:04"	"BROADCOM"	"AVGO"	""	"174,07$"	"70"	"0 => 70"	"Kauf"	"Limit"	""	"174,07$"	"Ausgeführt"	"-"	"-"	""	""	"387,25"	"0,09%"	"387,59"	"Kein Limit"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"27 Sept. 2024, 15:49:44"	"BROADCOM"	"AVGO"	""	"175,72$"	"50"	"-50 => 0"	"Kauf"	"Stop"	"175,72$"	""	"Ausgeführt"	"+38,03$"	"+0,43%"	""	""	"387,25"	"0,09%"	"387,59"	"Kein Limit"	""	"73,2M"	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"26 Sept. 2024, 19:30:31"	"BROADCOM"	"AVGO"	""	"176,48$"	"-50"	"0 => -50"	"Verkauf"	"At Market"	""	""	"Ausgeführt"	"-"	"-"	""	""	"387,25"	"0,09%"	"387,59"	"Tagesende"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"26 Sept. 2024, 19:28:30"	"BROADCOM"	"AVGO"	""	"176,13$"	"50"	"-50 => 0"	"Kauf"	"Stop"	"176,12$"	""	"Ausgeführt"	"+2,00$"	"+0,02%"	""	""	"387,25"	"0,09%"	"387,59"	"Kein Limit"	""	"1,63M"	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"26 Sept. 2024, 19:01:24"	"BROADCOM"	"AVGO"	""	"176,17$"	"-50"	"0 => -50"	"Verkauf"	"Limit"	""	"176,17$"	"Ausgeführt"	"-"	"-"	""	""	"387,25"	"0,09%"	"387,59"	"Kein Limit"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"26 Sept. 2024, 18:45:02"	"BROADCOM"	"PANW"	""	"175,90$"	"20"	"-20 => 0"	"Kauf"	"Stop"	"175,89$"	""	"Ausgeführt"	"+2,00$"	"+0,06%"	""	""	"387,25"	"0,09%"	"387,59"	"Kein Limit"	""	"3,06M"	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"26 Sept. 2024, 17:54:06"	"BROADCOM"	"AVGO"	""	"176,00$"	"-20"	"0 => -20"	"Verkauf"	"Limit"	""	"176,00$"	"Ausgeführt"	"-"	"-"	""	""	"387,25"	"0,09%"	"387,59"	"Kein Limit"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"26 Sept. 2024, 17:26:26"	"SUPER MICRO COMPUTER"	"SMCI"	""	"399,18$"	"10"	"-10 => 0"	"Kauf"	"Stop"	"399,20$"	""	"Ausgeführt"	"+9,25$"	"+0,23%"	""	""	"33,75"	"0,30%"	"33,85"	"Kein Limit"	""	"730.000"	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"26 Sept. 2024, 17:14:16"	"SUPER MICRO COMPUTER"	"SMCI"	""	"400,10$"	"-10"	"0 => -10"	"Verkauf"	"Limit"	""	"400,10$"	"Ausgeführt"	"-"	"-"	""	""	"33,75"	"0,30%"	"33,85"	"Kein Limit"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"26 Sept. 2024, 16:52:14"	"BROADCOM"	"AVGO"	""	"177,11$"	"-68"	"68 => 0"	"Verkauf"	"Stop"	"177,10$"	""	"Ausgeführt"	"+63,22$"	"+0,53%"	""	""	"387,25"	"0,09%"	"387,59"	"Kein Limit"	""	"8,47B"	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"25 Sept. 2024, 21:32:55"	"PAYPAL"	"PYPL"	""	"77,57$"	"50"	"0 => 50"	"Kauf"	"Limit"	""	"77,57$"	"Ausgeführt"	"-"	"-"	""	""	"42,39"	"0,47%"	"42,59"	"Kein Limit"	""	""	"AKT"	"Industrieunternehmen"	"NASDAQ ETH"	"USD"	
""	"24 Sept. 2024, 13:37:42"	"Spot  Gold"	"XAUUSD"	""	"2.627,07$"	"-5"	"8 => 3"	"Verkauf"	"Stop"	"2.627,22$"	""	"Ausgeführt"	"-9,30$"	"-1,86"	""	""	"3.998,61"	"0,24"	"3.998,85"	"Kein Limit"	""	"172.000"	"FX"	""	"Gold & Silber - IB"	"USD"	
""	"24 Sept. 2024, 13:34:50"	"Spot  Gold"	"XAUUSD"	""	"2.628,93$"	"8"	"0 => 8"	"Kauf"	"Limit"	""	"2.628,95$"	"Ausgeführt"	"-"	"-"	""	""	"3.998,61"	"0,24"	"3.998,85"	"Kein Limit"	""	""	"FX"	""	"Gold & Silber - IB"	"USD"	
""	"6 Sept. 2024, 22:17:04"	"Spot EUR/USD"	"EURUSD"	""	"1,10865$"	"-60"	""	"Verkauf"	"Liquidierung (durch Broker)"	""	""	"Ausgeführt"	"-"	"-"	""	""	"1,13580"	"0,1Pips"	"1,13581"	"Tagesende"	""	""	"FX"	""	"Forex - IB"	"USD"	
""	"6 Sept. 2024, 21:51:33"	"BROADCOM"	"AVGO"	""	"137,59$"	"-1"	"69 => 68"	"Verkauf"	"Liquidierung (durch Broker)"	""	""	"Ausgeführt"	"-38,59$"	"-21,90%"	""	""	"387,25"	"0,09%"	"387,59"	"Tagesende"	""	"6,76B"	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"6 Sept. 2024, 21:46:50"	"BROADCOM"	"AVGO"	""	"138,09$"	"-1"	"70 => 69"	"Verkauf"	"Liquidierung (durch Broker)"	""	""	"Ausgeführt"	"-38,09$"	"-21,62%"	""	""	"387,25"	"0,09%"	"387,59"	"Tagesende"	""	"6,76B"	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"29 Aug. 2024, 20:43:55"	"PALO ALTO NETWORKS"	"LILMF"	""	"0,7020$"	"-1.000"	"1.000 => 0"	"Verkauf"	"Stop"	"0,7020$"	""	"Ausgeführt"	"-78,00$"	"-10,00%"	""	""	""	""	""	"Kein Limit"	""	"624M"	"AKT"	"Industrieunternehmen"	"NASDAQ OTC"	"USD"	
""	"22 Aug. 2024, 15:15:56"	"LILIUM N V LILMF"	"LILMF"	""	"0,7800$"	"1.000"	"0 => 1.000"	"Kauf"	"Limit"	""	"0,7800$"	"Ausgeführt"	"-"	"-"	""	""	""	""	""	"Kein Limit"	""	""	"AKT"	"Industrieunternehmen"	"NASDAQ OTC"	"USD"	
""	"5 Aug. 2024, 10:08:55"	"Spot EUR/USD"	"EURUSD"	""	"1,09660$"	"-1.781"	""	"Verkauf"	"Liquidierung (durch Broker)"	""	""	"Ausgeführt"	"-"	"-"	""	""	"1,13580"	"0,1Pips"	"1,13581"	"Tagesende"	""	""	"FX"	""	"Forex - IB"	"USD"	
""	"17 Juli 2024, 15:30:33"	"MICROSOFT"	"MSFT"	""	"441,22$"	"-10"	"10 => 0"	"Verkauf"	"Stop"	"441,95$"	""	"Ausgeführt"	"-239,28$"	"-5,14%"	""	""	"366,26"	"0,07%"	"366,50"	"Kein Limit"	""	"757M"	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"16 Juli 2024, 01:59:59"	"BROADCOM"	"AVGO"	""	"0,0000$"	"63"	"7 => 70"	"Kauf"	"CorpAct (Forward Split)"	""	""	"Ausgeführt"	"-"	"-"	""	""	"387,25"	"0,09%"	"387,59"	"Tagesende"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"8 Juli 2024, 21:45:52"	"BROADCOM"	"AVGO"	""	"1.741,31$"	"2"	"5 => 7"	"Kauf"	"At Market"	""	""	"Ausgeführt"	"-"	"-"	""	""	"387,25"	"0,09%"	"387,59"	"Tagesende"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"8 Juli 2024, 21:42:39"	"MICROSOFT"	"MSFT"	""	"464,93$"	"2"	"8 => 10"	"Kauf"	"At Market"	""	""	"Ausgeführt"	"-"	"-"	""	""	"366,26"	"0,07%"	"366,50"	"Tagesende"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"8 Juli 2024, 21:09:40"	"MICROSOFT"	"MSFT"	""	"465,21$"	"8"	"0 => 8"	"Kauf"	"Limit"	""	"465,21$"	"Ausgeführt"	"-"	"-"	""	""	"366,26"	"0,07%"	"366,50"	"Kein Limit"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"25 Juni 2024, 10:00:01"	"NVIDIA"	"NVDA"	""	"115,30$"	"-15"	"15 => 0"	"Verkauf"	"Stop Limit"	"116,10$"	"114,81$"	"Ausgeführt"	"-205,50$"	"-10,62%"	""	""	"200,28"	"0,02%"	"200,32"	"Kein Limit"	""	"315M"	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"21 Juni 2024, 21:55:11"	"APPLE"	"AAPL"	""	"207,89$"	"-30"	"30 => 0"	"Verkauf"	"Stop"	"USD"	""	"Ausgeführt"	"-63,30$"	"-1,00%"	""	""	"293,50"	"0,17%"	"293,99"	"Kein Limit"	""	"91,6M"	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
